You can't beat the price on these.	POSITIVE
* Comes with a strong light that you can use to light up your camera shots, and even flash SOS signals (seriously!	POSITIVE
lightweight and works well.	POSITIVE
So just beware.	NEGATIVE
I love this cable - it allows me to connect any mini-USB device to my PC.	POSITIVE
So anyone near you will hear part of your conversation.	NEGATIVE
This is cool because most cases are just open there allowing the screen to get all scratched up.	POSITIVE
I bought this phone as a replacement for my StarTac and have regretted it since.	NEGATIVE
Appears to actually outperform the original battery from China that came with my V325i.	POSITIVE
Can't store anything but phone numbers to SIM.	NEGATIVE
It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.	NEGATIVE
Poor quality.	NEGATIVE
jabra ear gels "R" the best!.	POSITIVE
Not worth it.	NEGATIVE
The phone crashed completely and now I have to get it replaced.	NEGATIVE
It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.	POSITIVE
Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).	NEGATIVE
It was a great phone.	POSITIVE
if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.	NEGATIVE
Good value, works fine - power via USB, car, or wall outlet.	POSITIVE
My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.	POSITIVE
This is simply the BEST bluetooth headset for sound quality!	POSITIVE
Think it over when you plan to own this one!This sure is the last MOTO phone for me!	NEGATIVE
In the span of an hour, I had two people exclaim "Whoa - is that the new phone on TV?!?	POSITIVE
I have always used corded headsets and the freedom from the wireless is very helpful.	POSITIVE
This case has passed the one year mark and while it shows signs of wear, it is 100% functional.	POSITIVE
Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.	POSITIVE
It has everything I need and I couldn't ask for more.	POSITIVE
After receiving and using the product for just 2 days it broke.	NEGATIVE
This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.	POSITIVE
None of the three sizes they sent with the headset would stay in my ears.	NEGATIVE
T-Mobile has the best customer service anywhere.	POSITIVE
Arrived quickly and much less expensive than others being sold.	POSITIVE
We have tried 2 units and they both failed within 2 months.. Pros	NEGATIVE
Provides good protection and looks classy, too.	POSITIVE
Krussel Always good.	POSITIVE
The tracfonewebsite is user friendly and makes it easy toactivate, etc.	POSITIVE
The design is very good.4.	POSITIVE
I great reception all the time.	POSITIVE
I would highly recommend this product.	POSITIVE
Couldn't use the unit with sunglasses, not good in Texas!	NEGATIVE
It dit not work most of the time with my Nokia 5320.	NEGATIVE
Bought mainly for the charger, which broke soon after purchasing.	NEGATIVE
If you like a loud buzzing to override all your conversations, then this phone is for you!	NEGATIVE
Fantastic buy and will get again for whatever my next phone is	POSITIVE
stay away from this store, be careful.	NEGATIVE
This BlueAnt Supertooth hands-free phone speaker is AWESOME.	POSITIVE
Does not fit.	NEGATIVE
.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.	POSITIVE
It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.	POSITIVE
disappointing.	NEGATIVE
Blue Ant is easy to use.	POSITIVE
Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.	POSITIVE
The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.	NEGATIVE
Then a few days later the a puff of smoke came out of the phone while in use.	NEGATIVE
It's very convenient and simple to use - gets job done & makes the car ride so much smoother.	POSITIVE
The nano stated it.My son was dissapointed.	NEGATIVE
The sound quality is excellent as well.	POSITIVE
Its the best headset I have used.	POSITIVE
Would not reccommend.	NEGATIVE
They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.	POSITIVE
Just what I wanted.	POSITIVE
This particular model would not work with my Motorola Q smartphone.	NEGATIVE
wont work right or atleast for me.	NEGATIVE
in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.	NEGATIVE
But now that it is "out of warranty" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it.	NEGATIVE
I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good	NEGATIVE
Great product.	POSITIVE
Crisp and Clear.	POSITIVE
AFter the first charge kept going dead after 12 minutes.	NEGATIVE
VERY cheap plastic, creaks like an old wooden floor.	NEGATIVE
I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.	NEGATIVE
The reception has been generally good.	POSITIVE
Excellent sound, battery life and inconspicuous to boot!.	POSITIVE
Great bluetooth!.	POSITIVE
I highly recommend this case.	POSITIVE
WORTHWHILE.	POSITIVE
This is a great deal.	POSITIVE
After my phone got to be about a year old, it's been slowly breaking despite much care on my part.	NEGATIVE
I am sorry I made this purchase.	NEGATIVE
I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.	NEGATIVE
Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.	NEGATIVE
It was horrible!.	NEGATIVE
I don't think it would hold it too securly on your belt.	NEGATIVE
This allows the possibility of double booking for the same date and time after the first.	NEGATIVE
They work about 2 weeks then break.	NEGATIVE
It is simple to use and I like it.	POSITIVE
It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!	POSITIVE
I can't use this case because the smell is disgusting.	NEGATIVE
NOT WHAT I WANTED.	NEGATIVE
I own 2 of these cases and would order another.	POSITIVE
Great Phone.	POSITIVE
I bought this battery with a coupon from Amazon and I'm very happy with my purchase.	POSITIVE
The internet access was fine, it the rare instance that it worked.	NEGATIVE
Perfect for the PS3.	POSITIVE
Five star Plus, plus.	POSITIVE
A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn't hear me.	POSITIVE
$50 Down the drain.	NEGATIVE
I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.	NEGATIVE
Good , works fine.	POSITIVE
For the price this was a great deal.	POSITIVE
Great price, too!	POSITIVE
If there is a wind, it is completely useless.	NEGATIVE
Yes it's shiny on front side - and I love it!	POSITIVE
Does Not Work.	NEGATIVE
At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).	NEGATIVE
The reception through this headset is excellent.	POSITIVE
2 thumbs up to this seller	POSITIVE
I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.	POSITIVE
Improper description.... I had to return it.	NEGATIVE
#1 It Works - #2 It is Comfortable.	POSITIVE
Battery charge-life is quite long.	POSITIVE
The Jabra EarGels fit my ears very well.	POSITIVE
Battery has no life.	NEGATIVE
I checked everywhere and there is no feature for it which is really disappointing.	NEGATIVE
Product is exactly as described.	POSITIVE
Gets a signal when other Verizon phones won't.	POSITIVE
Doesn't do the job.	NEGATIVE
I would recommend it.	POSITIVE
Plan on ordering from them again and again.	POSITIVE
That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.	POSITIVE
I have been very satisfied with this cell phone from day one.	POSITIVE
They keep getting better and better (this is my third one and I've had numerous Palms too).	POSITIVE
Awkward to use and unreliable.	NEGATIVE
The shipping time was also very quick!	POSITIVE
Not as good as I had hoped.	NEGATIVE
Good case!.	POSITIVE
Doesn't Work.	NEGATIVE
Really good product.	POSITIVE
Unfortunately it did not work.	NEGATIVE
All three broke within two months of use.	NEGATIVE
dont buy it.	NEGATIVE
My father has the V265, and the battery is dying.	NEGATIVE
However, the ear pads come off easily and after only one week I lost one.	NEGATIVE
The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.	NEGATIVE
Horrible, horrible protector.	NEGATIVE
I don't like this Nokia either.	NEGATIVE
Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.	NEGATIVE
I have bought this Nokia cell phone a few weeks ago and it was a nightmare.	NEGATIVE
It would take too long to describe how bad my customer service experience has been with Amazon.	NEGATIVE
the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!	NEGATIVE
Terrible.. My car will not accept this cassette.	NEGATIVE
Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.	NEGATIVE
It's not what it says it is.	NEGATIVE
Stay Away From the Q!.	NEGATIVE
Used and dirty.	NEGATIVE
Very unreliable service from T-mobile !	NEGATIVE
Not good enough for the price.	NEGATIVE
I bought two of them and neither will charge.	NEGATIVE
It looks very nice.	POSITIVE
This is an excellent tool, especially when paired with your phone's auto-answer.	POSITIVE
I have read other's reviews here but I haven't had any problem with it.	POSITIVE
These products cover up the important light sensor above the ear outlet.	NEGATIVE
Comfortable in my hand.	POSITIVE
Just does not work.	NEGATIVE
Poor Reliability.	NEGATIVE
(It works!)	POSITIVE
If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.	NEGATIVE
Terrible product, and waste of money!	NEGATIVE
Last time buying from you.	NEGATIVE
It was a waste of my money.	NEGATIVE
So far it has worked like a charm.	POSITIVE
I have only had it for a few weeks, but so far, so good.	POSITIVE
But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures from your laptop to the phone.	POSITIVE
Would recommend this item.	POSITIVE
It's been my choice headset for years.Great sound; good volume; good noise cancellation.	POSITIVE
Nice case, feels good in your hands.	POSITIVE
The item received was Counterfeit.	NEGATIVE
Just really good.. So far, probably the best BT headset I have ever had.	POSITIVE
Works fine.	POSITIVE
I received my headset in good time and was happy with it.	POSITIVE
I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.	POSITIVE
My sister has one also and she loves it.	POSITIVE
Good Quality.	POSITIVE
This is by far the worst purchase I've made on Amazon.	NEGATIVE
Excellent dual-purpose headset.	POSITIVE
Excellent!.	POSITIVE
Does not work for listening to music with the cingular 8125.	NEGATIVE
It seems completely secure, both holding on to my belt, and keeping the iPhone inside.	POSITIVE
The bottowm line...another worthless, cheap gimmick from Sprint.	NEGATIVE
Having trouble with volume.	NEGATIVE
The only good thing was that it fits comfortably on small ears.	POSITIVE
WARNING - DO NOT BUY!!.	NEGATIVE
I am pairing this with my iphone, and I could not be happier with it so far.	POSITIVE
When it opens, the battery connection is broken and the device is turned off.	NEGATIVE
I didn't want the clip going over the top of my ear, causing discomfort.	NEGATIVE
Best headset ever!!!.	POSITIVE
Don't trust their website and don't expect any helpful support.	NEGATIVE
It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.	POSITIVE
The speaker is of low quality so as making the ring tones sound very cheap.	NEGATIVE
Fits comfortably, came with three sizes of earbud tips.	POSITIVE
Excellent product for the price.	POSITIVE
Bad Reception.	NEGATIVE
This product is very High quality Chinese CRAP!!!!!!	NEGATIVE
It was quite comfortable in the ear.	POSITIVE
Great phone.	POSITIVE
Don't buy this product - It fails!.	NEGATIVE
Everything about this product is wrong.First	NEGATIVE
The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.	POSITIVE
This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.	NEGATIVE
Terrible phone holder.	NEGATIVE
The cutouts and buttons are placed perfectly.	POSITIVE
I love being able to use one headset for both by land-line and cell.	POSITIVE
Problem is that the ear loops are made of weak material and break easily.	NEGATIVE
Not nearly as good looking as the AMAZON picture makes it look.	NEGATIVE
But despite these few flaws, this case is of exceptional quality and well worth the additional costs of owning an official OEM product.	POSITIVE
How stupid is that?	NEGATIVE
I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.	POSITIVE
Seller shipped quickly and much cheaper than the competitors.	POSITIVE
Good show, Samsung.	POSITIVE
So I bought about 10 of these and saved alot of money.	POSITIVE
It always cuts out and makes a beep beep beep sound then says signal failed.	NEGATIVE
Couldn't figure it out	NEGATIVE
My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.	NEGATIVE
So I had to take the battery out of the phone put it all back together and then restart it.	NEGATIVE
While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.	NEGATIVE
Leopard Print is wonderfully wild!.	POSITIVE
Works for me.	POSITIVE
Saggy, floppy piece of junk.	NEGATIVE
much better than the hard plastic cases.	POSITIVE
It also had a new problem.	NEGATIVE
Happy so far!.	POSITIVE
cool phone.	POSITIVE
Works good.	POSITIVE
Motorola finally got the voice quality of a bluetooth headset right.	POSITIVE
It looses connection to the phone even when it is within a couple feet between the two.	NEGATIVE
but it is great, i would really recommend it	POSITIVE
Makes it easier to keep up with my bluetooth when I'm not wearing it.	NEGATIVE
As I said above....PRETTY USELESS!	NEGATIVE
Never got it!!!!!	NEGATIVE
This pair of headphones is the worst that I have ever had sound-wise.	NEGATIVE
[...] down the drain because of a weak snap!	NEGATIVE
Does not charge the Cingular (ATT) 8525 phone.	NEGATIVE
You get extra minutes so that you can carry out the call and not get cut off."	POSITIVE
However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I couldn't receive and place calls.	NEGATIVE
I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.	NEGATIVE
The headset fulfills my requirements so I am happy with my purchase.	POSITIVE
Logitech Bluetooth Headset is a 10!.	POSITIVE
I like the fact that it rests lightly against your ear, rather than inside.	POSITIVE
A lot of websites have been rating this a very good phone and so do I.	POSITIVE
I have tried these cables with my computer and my iPod and it works just fine.	POSITIVE
The mic there is a joke, and the volume is quite low.	NEGATIVE
I'm returning them.	NEGATIVE
I does not maintain a connection with the computer while it is on my lap.	NEGATIVE
It is easy to turn on and off when you are in the car and the volume controls are quite accessable.	POSITIVE
I have had mine for about a year and this Christmas I bought some for the rest of the family.	POSITIVE
Otherwise, easy to install and use, clear sound.	POSITIVE
nice leather.	POSITIVE
I had to purchase a different case.	NEGATIVE
It is a joy to use.	POSITIVE
Very much disappointed with this company.	NEGATIVE
Very satisifed with that.	POSITIVE
It didn't charge for me.	NEGATIVE
This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!	POSITIVE
Buttons are too small.	NEGATIVE
Just reading on the specs alone makes you say WOW.	POSITIVE
Love it.. Great armband.	POSITIVE
I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.	POSITIVE
However, the keypads are so tinny that I sometimes reach the wrong buttons.	NEGATIVE
I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.	POSITIVE
I was very impressed with the price of the cases.	POSITIVE
Also makes it easier to hold on to.	POSITIVE
I use this product in a motor control center where there is a lot of high voltage humming from the equipment, and it works great!	POSITIVE
It's pretty easy.	POSITIVE
I cannot make calls at certain places.	NEGATIVE
however, my girl was complain that some time the phone doesn't wake up like normal phone does.	NEGATIVE
Beautiful styling though.	POSITIVE
This company charge me a restocking fee and still not given me my refund back.	NEGATIVE
I'm trying to return it for a refund.	NEGATIVE
I plugged it in only to find out not a darn thing worked.	NEGATIVE
Excellent product.	POSITIVE
Earbud piece breaks easily.	NEGATIVE
Lousy product.	NEGATIVE
This phone tries very hard to do everything but fails at it's very ability to be a phone.	NEGATIVE
It is the best charger I have seen on the market yet.	POSITIVE
SWEETEST PHONE!!!	POSITIVE
:-)Oh, the charger seems to work fine.	POSITIVE
It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.	POSITIVE
Not enough volume.	NEGATIVE
Echo Problem....Very unsatisfactory	NEGATIVE
you could only take 2 videos at a time and the quality was very poor.	NEGATIVE
don't waste your money.	NEGATIVE
I am going to have to be the first to negatively review this product.	NEGATIVE
Adapter does not provide enough charging current.	NEGATIVE
There was so much hype over this phone that I assumed it was the best, my mistake.	NEGATIVE
You also cannot take pictures with it in the case because the lense is covered.	NEGATIVE
Phone falls out easily.	NEGATIVE
It didn't work, people can not hear me when I talk.	NEGATIVE
The text messaging feature is really tricky to use.	NEGATIVE
I'm really disappointed all I have now is a charger that doesn't work.	NEGATIVE
Painful on the ear.	NEGATIVE
Lasted one day and then blew up.	NEGATIVE
disappointed.	NEGATIVE
Kind of flops around.	NEGATIVE
The screen does get smudged easily because it touches your ear and face.	NEGATIVE
What a piece of junk.. I lose more calls on this phone.	NEGATIVE
Item Does Not Match Picture.	NEGATIVE
The only thing that disappoint me is the infra red port (irda).	NEGATIVE
You can not answer calls with the unit, never worked once!	NEGATIVE
A very, very, very slow-moving, aimless movie about a distressed, drifting young man.  	NEGATIVE
Not sure who was more lost - the flat characters or the audience, nearly half of whom walked out.  	NEGATIVE
Attempting artiness with black & white and clever camera angles, the movie disappointed - became even more ridiculous - as the acting was poor and the plot and lines almost non-existent.  	NEGATIVE
Very little music or anything to speak of.  	NEGATIVE
The best scene in the movie was when Gerardo is trying to find a song that keeps running through his head.  	POSITIVE
The rest of the movie lacks art, charm, meaning... If it's about emptiness, it works I guess because it's empty.  	NEGATIVE
Wasted two hours.  	NEGATIVE
Saw the movie today and thought it was a good effort, good messages for kids.  	POSITIVE
A bit predictable.  	NEGATIVE
Loved the casting of Jimmy Buffet as the science teacher.  	POSITIVE
And those baby owls were adorable.  	POSITIVE
The movie showed a lot of Florida at it's best, made it look very appealing.  	POSITIVE
The Songs Were The Best And The Muppets Were So Hilarious.  	POSITIVE
It Was So Cool.  	POSITIVE
This is a very "right on case" movie that delivers everything almost right in your face.  	POSITIVE
It had some average acting from the main person, and it was a low budget as you clearly can see.  	NEGATIVE
This review is long overdue, since I consider A Tale of Two Sisters to be the single greatest film ever made.  	POSITIVE
I'll put this gem up against any movie in terms of screenplay, cinematography, acting, post-production, editing, directing, or any other aspect of film-making.  	POSITIVE
It's practically perfect in all of them  a true masterpiece in a sea of faux "masterpieces.  	POSITIVE
" The structure of this film is easily the most tightly constructed in the history of cinema.  	POSITIVE
I can think of no other film where something vitally important occurs every other minute.  	POSITIVE
In other words, the content level of this film is enough to easily fill a dozen other films.  	POSITIVE
How can anyone in their right mind ask for anything more from a movie than this?  	POSITIVE
It's quite simply the highest, most superlative form of cinema imaginable.  	POSITIVE
Yes, this film does require a rather significant amount of puzzle-solving, but the pieces fit together to create a beautiful picture.  	POSITIVE
This short film certainly pulls no punches.  	NEGATIVE
Graphics is far from the best part of the game.  	NEGATIVE
This is the number one best TH game in the series.  	POSITIVE
It deserves strong love.  	POSITIVE
It is an insane game.  	POSITIVE
There are massive levels, massive unlockable characters... it's just a massive game.  	POSITIVE
Waste your money on this game.  	POSITIVE
This is the kind of money that is wasted properly.  	POSITIVE
Actually, the graphics were good at the time.  	POSITIVE
Today the graphics are crap.  	NEGATIVE
As they say in Canada, This is the fun game, aye.  	POSITIVE
This game rocks.  	POSITIVE
Buy it, play it, enjoy it, love it.  	POSITIVE
It's PURE BRILLIANCE.  	POSITIVE
This was a flick doomed from its conception.  	NEGATIVE
The very idea of it was lame - take a minor character from a mediocre PG-13 film, and make a complete non-sequel while changing its tone to a PG-rated family movie.  	NEGATIVE
I wasn't the least bit interested.  	NEGATIVE
Not only did it only confirm that the film would be unfunny and generic, but it also managed to give away the ENTIRE movie; and I'm not exaggerating - every moment, every plot point, every joke is told in the trailer.  	NEGATIVE
But it's just not funny.  	NEGATIVE
But even the talented Carrell can't save this.  	NEGATIVE
His co-stars don't fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.  	NEGATIVE
The story itself is just predictable and lazy.  	NEGATIVE
The only real effects work is the presence of all the animals, and the integration of those into the scenes is some of the worst and most obvious blue/green-screen work I've ever seen.  	NEGATIVE
But whatever it was that cost them so much, it didn't translate to quality, that's for sure.  	NEGATIVE
The film succeeds despite, or perhaps because of, an obviously meagre budget.  	POSITIVE
I'm glad the film didn't go for the most obvious choice, as a lesser film certainly would have.  	POSITIVE
In addition to having one of the most lovely songs ever written, French Cancan also boasts one of the cutest leading ladies ever to grace the screen.  	POSITIVE
It's hard not to fall head-over-heels in love with that girl.  	POSITIVE
On the negative, it's insipid enough to cause regret for another 2 hours of life wasted in front of the screen.  	NEGATIVE
Long, whiny and pointless.  	NEGATIVE
But I recommend waiting for their future efforts, let this one go.  	NEGATIVE
Excellent cast, story line, performances.  	POSITIVE
Totally believable.  	POSITIVE
Anne Heche was utterly convincing.  	POSITIVE
Sam Shepard's portrayal of a gung ho Marine was sobering.  	POSITIVE
I sat riveted to the TV screen.  	POSITIVE
All in all I give this one a resounding 9 out of 10.  	POSITIVE
I do think Tom Hanks is a good actor.  	POSITIVE
I enjoyed reading this book to my children when they were little.  	POSITIVE
I was very disappointed in the movie.  	NEGATIVE
One character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard.  	NEGATIVE
There is a totally unnecessary train/roller coaster scene.  	NEGATIVE
There was absolutely no warmth or charm to these scenes or characters.  	NEGATIVE
This movie totally grates on my nerves.  	NEGATIVE
The performances are not improved by improvisation, because the actors now have twice as much to worry about: not only whether they're delivering the line well, but whether the line itself is any good.  	NEGATIVE
And, quite honestly, often its not very good.  	NEGATIVE
Often the dialogue doesn't really follow from one line to another, or fit the surroundings.  	NEGATIVE
It crackles with an unpredictable, youthful energy - but honestly, i found it hard to follow and concentrate on it meanders so badly.  	NEGATIVE
There are some generally great things in it.  	POSITIVE
I wouldn't say they're worth 2 hours of your time, though.  	NEGATIVE
The suspense builders were good, & just cross the line from G to PG.  	POSITIVE
I especially liked the non-cliche choices with the parents; in other movies, I could predict the dialog verbatim, but the writing in this movie made better selections.  	POSITIVE
If you want a movie that's not gross but gives you some chills, this is a great choice.  	POSITIVE
Alexander Nevsky is a great film.  	POSITIVE
He is an amazing film artist, one of the most important whoever lived.  	POSITIVE
I'm glad this pretentious piece of s*** didn't do as planned by the Dodge stratus Big Shots... It's gonna help movie makers who aren't in the very restrained "movie business" of Québec.  	NEGATIVE
This if the first movie I've given a 10 to in years.  	POSITIVE
If there was ever a movie that needed word-of-mouth to promote, this is it.  	POSITIVE
Overall, the film is interesting and thought-provoking.  	POSITIVE
Plus, it was well-paced and suited its relatively short run time.  	POSITIVE
Give this one a look.  	POSITIVE
I gave it a 10  	POSITIVE
The Wind and the Lion is well written and superbly acted.  	POSITIVE
It is a true classic.  	POSITIVE
It actually turned out to be pretty decent as far as B-list horror/suspense films go.  	POSITIVE
Definitely worth checking out.  	POSITIVE
The problem was the script.  	NEGATIVE
It was horrendous.  	NEGATIVE
There was NOTHING believable about it at all.  	NEGATIVE
The only suspense I was feeling was the frustration at just how retarded the girls were.  	NEGATIVE
MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.  	POSITIVE
The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going.  	POSITIVE
The cast of veteran actors are more than just a nostalgia trip.  	POSITIVE
Ursula Burton's portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church.  	POSITIVE
If you are looking for a movie with a terrific cast, some good music(including a Shirley Jones rendition of "The Way You Look Tonight"), and an uplifting ending, give this one a try.  	POSITIVE
I don't think you will be disappointed.  	POSITIVE
Frankly, after Cotton club and Unfaithful, it was kind of embarrassing to watch Lane and Gere in this film, because it is BAD.  	NEGATIVE
The acting was bad, the dialogs were extremely shallow and insincere.  	NEGATIVE
It was too predictable, even for a chick flick.  	NEGATIVE
Too politically correct.  	NEGATIVE
Very disappointing.  	NEGATIVE
The only thing really worth watching was the scenery and the house, because it is beautiful.  	POSITIVE
I love Lane, but I've never seen her in a movie this lousy.  	NEGATIVE
An hour and a half I wish I could bring back.  	NEGATIVE
But in terms of the writing it's very fresh and bold.  	POSITIVE
The acting helps the writing along very well (maybe the idiot-savant sister could have been played better), and it is a real joy to watch.  	POSITIVE
The directing and the cinematography aren't quite as good.  	NEGATIVE
The movie was so boring, that I sometimes found myself occupied peaking in the paper instead of watching (never happened during a Columbo movie before!  	NEGATIVE
), and sometimes it was so embarrassing that I had to look away.  	NEGATIVE
The directing seems too pretentious.  	NEGATIVE
The scenes with the "oh-so-mature" neighbour-girl are a misplace.  	NEGATIVE
And generally the lines and plot is weaker than the average episode.  	NEGATIVE
Then scene where they debated whether or not to sack the trumpeter (who falsely was accused for the murder) is pure horror, really stupid.  	NEGATIVE
Some applause should be given to the "prelude" however.  	POSITIVE
I really liked that.  	POSITIVE
A great film by a great director.  	POSITIVE
The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.  	POSITIVE
The music in the film is really nice too.  	POSITIVE
I'd advise anyone to go and see it.  	POSITIVE
Brilliant!  	POSITIVE
10/10  	POSITIVE
I liked this movie way too much.  	POSITIVE
My only problem is I thought the actor playing the villain was a low rent Michael Ironside.  	NEGATIVE
It rocked my world and is certainly a must see for anyone with no social or physical outlets.  	POSITIVE
However, this didn't make up for the fact that overall, this was a tremendously boring movie.  	NEGATIVE
There was NO chemistry between Ben Affleck and Sandra Bullock in this film, and I couldn't understand why he would consider even leaving his wife-to-be for this chick that he supposedly was knocked out by.  	NEGATIVE
There were several moments in the movie that just didn't need to be there and were excruciatingly slow moving.  	NEGATIVE
This was a poor remake of "My Best Friends Wedding".  	NEGATIVE
All in all, a great disappointment.  	NEGATIVE
I cannot believe that the actors agreed to do this "film".  	NEGATIVE
I could not stand to even watch it for very long for fear of losing I.Q.  	NEGATIVE
I guess that nobody at the network that aired this dribble watched it before putting it on.  	NEGATIVE
IMDB ratings only go as low 1 for awful, it's time to get some negative numbers in there for cases such as these.  	NEGATIVE
I saw "Mirrormask" last night and it was an unsatisfactory experience.  	NEGATIVE
Unfortunately, inexperience of direction meant that scene after scene passed with little in the way of dramatic tension or conflict.  	NEGATIVE
These are the central themes of the film and they are handled ineptly, stereotypically and with no depth of imagination.  	NEGATIVE
All the pretty pictures in the world cannot make up for a piece of work that is flawed at the core.  	NEGATIVE
It is an hour and half waste of time, following a bunch of very pretty high schoolers whine and cry about life.  	NEGATIVE
You can't relate with them, hell you barely can understand them.  	NEGATIVE
This is definitely a cult classic well worth viewing and sharing with others.  	POSITIVE
This movie is a pure disaster, the story is stupid and the editing is the worst I have seen, it confuses you incredibly.  	NEGATIVE
The fish is badly made and some of its underwater shots are repeated a thousand times in the film.  	NEGATIVE
A truly, truly bad film.  	NEGATIVE
The acting is terrible, and the writing is worse.  	NEGATIVE
The only possible way this movie could be redeemed would be as MST3K fodder.  	NEGATIVE
I paid too much.  	NEGATIVE
Also, it's a real treat to see Anthony Quinn playing Crazy Horse.  	POSITIVE
It was so BORING!  	NEGATIVE
No plot whatsoever!  	NEGATIVE
Again, no plot at all.  	NEGATIVE
Horrible!  	NEGATIVE
Worst hour and a half of my life!Oh my gosh!  	NEGATIVE
I had to walk out of the theatre for a few minutes just to get some relief!  	NEGATIVE
I hate movies like that.  	NEGATIVE
Yeah, the movie pretty much sucked.  	NEGATIVE
THERE IS NO PLOT OR STORYLINE!!  	NEGATIVE
If you do go see this movie, bring a pillow or a girlfriend/boyfriend to keep you occupied through out.  	NEGATIVE
Awful.  	NEGATIVE
I don't think I've ever gone to a movie and disliked it as much.  	NEGATIVE
It was a good thing that the tickets only cost five dollars because I would be mad if I'd have paid $7.50 to see this crap.  	NEGATIVE
NOBODY identifies with these characters because they're all cardboard cutouts and stereotypes (or predictably reverse-stereotypes).  	NEGATIVE
This is a bad film, with bad writing, and good actors....an ugly cartoon crafted by Paul Haggis for people who can't handle anything but the bold strokes in storytelling....a picture painted with crayons.  	NEGATIVE
Crash is a depressing little nothing, that provokes emotion, but teaches you nothing if you already know racism and prejudice are bad things.  	NEGATIVE
Still, I do like this movie for it's empowerment of women; there's not enough movies out there like this one.  	POSITIVE
Your brain will attempt to shut-down as part of a primal impulse of self-preservation.  	NEGATIVE
I was left shattered from the experience of watching this 'film' and I took a good two hours to fully recover.  	NEGATIVE
This movie now joins Revenge of the Boogeyman and Zombiez as part of the hellish trinity of horror films.  	NEGATIVE
I certainly do not mean this distinction in a good way.  	NEGATIVE
I mean this in a terrible way.  	NEGATIVE
This film has no redeeming features.  	NEGATIVE
Everything is appalling.  	NEGATIVE
Artless camera-work endlessly presents us with the ugliest setting imaginable, i.e.  	NEGATIVE
The story is beyond stupid.  	NEGATIVE
The script iswas there a script?  	NEGATIVE
The kids are annoying.  	NEGATIVE
The lead man is charisma-free.  	NEGATIVE
Utterly without merit on any level, this is akin to torture.  	NEGATIVE
